Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
GB94407,US,MO,Missouri,Yes,Premium,College,01/01/2011,Employed,M,88340,Suburban,Married,102,16,1,0,2,Corporate Auto,Corporate L2,Collision,Branch,489.6,Two-Door Car,Medsize
KM63956,US,MO,Missouri,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6,61,0,2,Corporate Auto,Corporate L2,Collision,Agent,900,SUV,Small
LM79795,US,IA,Iowa,No,Basic,High School or Below,2/20/11,Employed,M,39602,Suburban,Divorced,64,15,59,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,307.2,Two-Door Car,Small
XT35473,US,NE,Nebraska,Yes,Basic,Bachelor,1/15/11,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Personal Auto,Personal L3,Collision,Agent,302.4,Four-Door Car,Large
LO90163,US,OK,Oklahoma,No,Basic,Bachelor,1/23/11,Employed,F,24626,Rural,Married,108,19,3,0,2,Personal Auto,Personal L3,Collision,Call Center,225.971279,SUV,Medsize
LU65596,US,MO,Missouri,No,Extended,College,1/20/11,Employed,F,59732,Rural,Married,94,0,54,0,1,Corporate Auto,Corporate L2,Other,Branch,135.626867,Four-Door Car,Medsize
SV94314,US,NE,Nebraska,No,Premium,Bachelor,02/09/2011,Employed,M,36898,Suburban,Married,169,14,36,1,3,Personal Auto,Personal L3,Scratch/Dent,Branch,811.2,SUV,Medsize
RW86245,US,NE,Nebraska,No,Extended,High School or Below,02/06/2011,Employed,M,92864,Rural,Married,123,13,60,0,1,Personal Auto,Personal L3,Hail,Agent,96.338144,SUV,Medsize
JG41490,US,NE,Nebraska,Yes,Basic,Bachelor,01/10/2011,Unemployed,F,0,Suburban,Married,66,6,71,2,1,Corporate Auto,Corporate L3,Hail,Call Center,433.160284,Four-Door Car,Large
FO63400,US,MO,Missouri,No,Basic,College,01/04/2011,Employed,F,93752,Rural,Divorced,64,34,24,0,3,Corporate Auto,Corporate L1,Other,Call Center,154.713524,Four-Door Car,Large
FE84109,US,KS,Kansas,No,Extended,Bachelor,1/21/11,Disabled,M,21156,Rural,Divorced,89,2,32,0,8,Personal Auto,Personal L2,Collision,Web,111.836561,Two-Door Car,Medsize
KG21285,US,NE,Nebraska,No,Extended,College,1/24/11,Employed,M,67206,Rural,Divorced,90,9,69,0,9,Personal Auto,Personal L1,Collision,Web,76.289123,Four-Door Car,Medsize
TQ33359,US,MO,Missouri,No,Extended,High School or Below,02/11/2011,Employed,M,85654,Rural,Married,76,8,46,0,3,Personal Auto,Personal L3,Hail,Agent,46.20341,Four-Door Car,Large
ZG59671,US,IA,Iowa,No,Extended,College,1/14/11,Employed,M,59325,Rural,Divorced,83,20,76,0,2,Personal Auto,Personal L2,Collision,Branch,81.599332,Four-Door Car,Medsize
AY19539,US,MO,Missouri,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Collision,Agent,412.8,Four-Door Car,Medsize
KU23440,US,IA,Iowa,No,Basic,Master,2/25/11,Unemployed,F,0,Suburban,Divorced,63,0,88,1,2,Personal Auto,Personal L1,Collision,Branch,302.4,Four-Door Car,Small
IJ83011,US,MO,Missouri,No,Premium,College,1/28/11,Unemployed,M,0,Suburban,Single,165,12,82,1,2,Corporate Auto,Corporate L2,Collision,Call Center,1452.213743,SUV,Medsize
KE35335,US,KS,Kansas,No,Extended,College,1/17/11,Employed,F,75333,Urban,Married,90,15,44,1,1,Personal Auto,Personal L1,Hail,Web,289.236063,Four-Door Car,Small
FE90301,US,OK,Oklahoma,No,Basic,Bachelor,01/09/2011,Employed,F,61108,Rural,Married,72,27,84,0,6,Personal Auto,Personal L1,Hail,Agent,23.773332,Four-Door Car,Medsize
CK35310,US,OK,Oklahoma,No,Basic,High School or Below,01/02/2011,Employed,F,27083,Suburban,Divorced,73,15,58,1,1,Personal Auto,Personal L1,Hail,Web,525.6,Four-Door Car,Small
XU97999,US,MO,Missouri,No,Basic,High School or Below,1/22/11,Employed,M,68997,Urban,Married,63,3,26,0,2,Personal Auto,Personal L2,Hail,Agent,206.926432,Four-Door Car,Large
RF73329,US,MO,Missouri,No,Basic,High School or Below,1/17/11,Employed,F,33451,Suburban,Married,67,0,1,0,1,Personal Auto,Personal L2,Hail,Agent,337.219884,Four-Door Car,Medsize
WO12850,US,OK,Oklahoma,No,Premium,Bachelor,2/17/11,Employed,F,21500,Rural,Divorced,115,14,44,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,39.292196,Four-Door Car,Medsize
AB26022,US,IA,Iowa,No,Basic,High School or Below,01/10/2011,Retired,M,26487,Suburban,Single,112,0,82,0,3,Corporate Auto,Corporate L2,Collision,Call Center,602.431489,SUV,Medsize
HL91178,US,MO,Missouri,No,Basic,High School or Below,2/24/11,Employed,M,74713,Suburban,Married,70,20,67,0,1,Personal Auto,Personal L3,Collision,Branch,336,Four-Door Car,Large
HS77089,US,KS,Kansas,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,70,8,74,0,3,Personal Auto,Personal L3,Hail,Branch,504,Four-Door Car,Small
WK18603,US,MO,Missouri,No,Basic,Doctor,2/18/11,Employed,M,85607,Rural,Single,66,26,1,0,3,Personal Auto,Personal L2,Hail,Agent,67.647131,Four-Door Car,Medsize
XS44101,US,MO,Missouri,No,Extended,Bachelor,02/04/2011,Employed,F,44891,Rural,Married,83,12,75,0,6,Personal Auto,Personal L3,Scratch/Dent,Call Center,74.803791,Four-Door Car,Medsize
RE93978,US,KS,Kansas,No,Basic,College,2/26/11,Employed,M,89061,Suburban,Divorced,103,19,88,0,3,Personal Auto,Personal L2,Scratch/Dent,Web,565.267705,SUV,Small
WX19595,US,NE,Nebraska,No,Basic,High School or Below,01/01/2011,Unemployed,M,0,Suburban,Married,198,4,31,0,9,Personal Auto,Personal L2,Other,Agent,962.159318,Luxury Car,Small
EA55071,US,NE,Nebraska,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Hail,Agent,60.036683,Four-Door Car,Medsize
HH45183,US,IA,Iowa,No,Extended,High School or Below,02/10/2011,Employed,M,93308,Suburban,Married,92,20,56,0,1,Personal Auto,Personal L3,Hail,Agent,441.6,Four-Door Car,Medsize
NL75739,US,NE,Nebraska,No,Basic,High School or Below,01/02/2011,Disabled,M,10375,Suburban,Married,66,10,95,0,2,Personal Auto,Personal L3,Collision,Branch,316.8,Two-Door Car,Medsize
XE96798,US,IA,Iowa,No,Basic,Master,01/09/2011,Employed,M,85950,Rural,Divorced,69,5,61,0,1,Personal Auto,Personal L3,Other,Web,47.70723,Four-Door Car,Small
UU12600,US,OK,Oklahoma,No,Basic,Bachelor,01/09/2011,Employed,F,33402,Rural,Married,109,7,66,0,4,Personal Auto,Personal L3,Collision,Web,71.053011,SUV,Small
NL39999,US,KS,Kansas,No,Basic,High School or Below,1/27/11,Medical Leave,M,18129,Suburban,Divorced,71,23,59,0,1,Personal Auto,Personal L2,Scratch/Dent,Call Center,340.8,Two-Door Car,Large
ZN45349,US,IA,Iowa,No,Basic,College,1/16/11,Unemployed,M,0,Suburban,Single,66,29,58,0,8,Personal Auto,Personal L3,Collision,Branch,711.8026,Two-Door Car,Small
EV34073,US,MO,Missouri,No,Basic,College,1/15/11,Unemployed,F,0,Suburban,Divorced,65,24,45,1,4,Corporate Auto,Corporate L3,Scratch/Dent,Branch,312,Four-Door Car,Small
HM94328,US,NE,Nebraska,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Corporate Auto,Corporate L2,Collision,Branch,364.8,Four-Door Car,Medsize
QX64770,US,IA,Iowa,No,Premium,Master,01/11/2011,Medical Leave,F,13376,Suburban,Single,108,13,75,0,4,Personal Auto,Personal L3,Collision,Agent,774.714929,Four-Door Car,Small
IN95983,US,MO,Missouri,No,Extended,College,01/10/2011,Employed,F,32517,Suburban,Single,94,11,53,3,3,Special Auto,Special L3,Collision,Branch,451.2,Four-Door Car,Small
AD89594,US,MO,Missouri,No,Basic,College,1/18/11,Employed,M,28651,Urban,Single,67,4,25,0,2,Personal Auto,Personal L2,Scratch/Dent,Agent,302.272725,Four-Door Car,Medsize
SQ37580,US,NE,Nebraska,No,Basic,Bachelor,01/04/2011,Employed,F,64964,Urban,Single,66,9,84,0,5,Personal Auto,Personal L3,Scratch/Dent,Call Center,286.967405,Four-Door Car,Medsize
IN64985,US,OK,Oklahoma,No,Extended,College,1/26/11,Employed,F,34112,Suburban,Married,77,32,68,0,6,Personal Auto,Personal L3,Hail,Branch,369.6,Four-Door Car,Small
UL96474,US,NE,Nebraska,No,Basic,College,2/27/11,Unemployed,F,0,Suburban,Married,108,32,49,3,1,Personal Auto,Personal L2,Hail,Agent,718.383,SUV,Medsize
IG89777,US,MO,Missouri,No,Extended,High School or Below,01/09/2011,Employed,M,81145,Urban,Married,92,34,92,0,8,Corporate Auto,Corporate L2,Hail,Call Center,321.060571,Two-Door Car,Large
YJ14330,US,MO,Missouri,No,Extended,Master,01/12/2011,Employed,F,39894,Urban,Married,134,23,87,0,2,Corporate Auto,Corporate L1,Scratch/Dent,Branch,411.077415,SUV,Medsize
NK20941,US,MO,Missouri,No,Extended,High School or Below,2/25/11,Employed,M,52447,Rural,Single,90,5,57,0,7,Personal Auto,Personal L3,Collision,Agent,61.585668,Four-Door Car,Medsize
XQ28930,US,MO,Missouri,No,Basic,College,1/19/11,Unemployed,M,0,Suburban,Single,69,31,69,2,2,Personal Auto,Personal L3,Collision,Web,496.8,Four-Door Car,Medsize
LY73893,US,MO,Missouri,No,Basic,College,1/21/11,Employed,M,35398,Suburban,Divorced,71,26,41,0,7,Personal Auto,Personal L3,Scratch/Dent,Agent,340.8,Four-Door Car,Medsize
II20035,US,IA,Iowa,No,Basic,High School or Below,2/13/11,Medical Leave,F,26239,Suburban,Married,65,11,39,0,2,Personal Auto,Personal L2,Hail,Web,312,Four-Door Car,Small
OH69760,US,NE,Nebraska,No,Basic,College,02/02/2011,Unemployed,F,0,Suburban,Married,70,4,64,0,7,Personal Auto,Personal L1,Collision,Branch,336,Four-Door Car,Large
WN45973,US,KS,Kansas,No,Basic,Master,2/16/11,Employed,M,83013,Rural,Married,103,2,75,0,2,Corporate Auto,Corporate L3,Collision,Agent,155.125923,SUV,Medsize
UT21323,US,MO,Missouri,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,190,9,67,0,7,Personal Auto,Personal L3,Scratch/Dent,Branch,1833.182529,Luxury SUV,Small
GM46746,US,NE,Nebraska,No,Extended,High School or Below,1/17/11,Employed,F,86205,Suburban,Single,223,8,67,0,8,Personal Auto,Personal L3,Scratch/Dent,Agent,1070.4,Luxury Car,Small
GZ64473,US,OK,Oklahoma,No,Basic,College,01/12/2011,Employed,M,50414,Suburban,Married,69,25,34,0,1,Personal Auto,Personal L3,Collision,Agent,331.2,Four-Door Car,Medsize
FE93959,US,MO,Missouri,No,Basic,Doctor,1/24/11,Employed,M,37496,Suburban,Single,65,1,36,0,2,Corporate Auto,Corporate L2,Scratch/Dent,Agent,312,Two-Door Car,Small
YC33550,US,IA,Iowa,No,Basic,High School or Below,1/19/11,Employed,F,24224,Suburban,Divorced,71,7,64,0,1,Corporate Auto,Corporate L2,Hail,Call Center,511.2,Two-Door Car,Small
MT91532,US,MO,Missouri,No,Extended,Bachelor,02/12/2011,Employed,M,62338,Rural,Married,92,9,61,0,4,Corporate Auto,Corporate L1,Collision,Agent,4.216231,Four-Door Car,Medsize
XE65072,US,IA,Iowa,No,Extended,College,01/11/2011,Employed,M,63483,Rural,Married,83,4,84,0,3,Personal Auto,Personal L1,Hail,Branch,85.073541,Four-Door Car,Medsize
AT72574,US,NE,Nebraska,No,Basic,High School or Below,2/16/11,Unemployed,M,0,Suburban,Single,70,24,58,0,1,Personal Auto,Personal L2,Hail,Call Center,504,Two-Door Car,Medsize
FP10040,US,IA,Iowa,No,Basic,High School or Below,1/23/11,Employed,M,38113,Urban,Married,73,4,34,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,203.640251,Four-Door Car,Large
AQ51159,US,NE,Nebraska,No,Basic,High School or Below,1/17/11,Employed,F,38676,Rural,Married,72,24,33,0,2,Personal Auto,Personal L1,Hail,Branch,146.124719,Four-Door Car,Medsize
HB21182,US,NE,Nebraska,No,Basic,Master,2/26/11,Employed,F,20200,Suburban,Single,65,3,51,3,1,Personal Auto,Personal L3,Hail,Agent,312,Two-Door Car,Medsize
SM17747,US,NE,Nebraska,No,Basic,College,1/18/11,Employed,M,29038,Rural,Married,69,14,61,0,1,Personal Auto,Personal L2,Hail,Branch,56.351667,Four-Door Car,Medsize
YA87855,US,NE,Nebraska,No,Extended,Master,2/20/11,Employed,M,23179,Suburban,Divorced,91,11,79,0,9,Corporate Auto,Corporate L3,Hail,Agent,436.8,Two-Door Car,Medsize
MR52230,US,IA,Iowa,No,Extended,Doctor,02/02/2011,Employed,M,56598,Rural,Married,88,29,29,0,2,Personal Auto,Personal L2,Other,Web,92.966783,Four-Door Car,Medsize
FR54989,US,NE,Nebraska,No,Extended,College,02/10/2011,Unemployed,M,0,Suburban,Single,76,11,38,0,1,Corporate Auto,Corporate L3,Other,Call Center,547.2,Two-Door Car,Medsize
RW82766,US,IA,Iowa,No,Basic,Bachelor,1/30/11,Employed,F,46988,Rural,Single,195,8,69,0,1,Corporate Auto,Corporate L3,Collision,Call Center,294.762659,Luxury SUV,Medsize
IX60941,US,IA,Iowa,Yes,Extended,College,01/05/2011,Medical Leave,M,20978,Suburban,Married,98,19,96,1,1,Personal Auto,Personal L3,Hail,Branch,1176.2788,Four-Door Car,Small
GQ26671,US,MO,Missouri,No,Basic,High School or Below,02/06/2011,Unemployed,F,0,Suburban,Single,63,5,7,0,1,Personal Auto,Personal L2,Hail,Call Center,453.6,Two-Door Car,Medsize
UH89141,US,IA,Iowa,No,Basic,High School or Below,1/23/11,Employed,F,59130,Urban,Married,117,21,7,0,2,Corporate Auto,Corporate L3,Other,Call Center,436.533172,Sports Car,Medsize
WO30947,US,KS,Kansas,No,Basic,Bachelor,01/08/2011,Employed,M,31572,Urban,Married,70,14,95,3,3,Personal Auto,Personal L2,Hail,Call Center,292.434826,Four-Door Car,Medsize
ZN86559,US,MO,Missouri,No,Basic,Bachelor,1/30/11,Unemployed,F,0,Suburban,Married,72,21,65,0,3,Personal Auto,Personal L3,Hail,Web,345.6,Four-Door Car,Medsize
NZ73268,US,MO,Missouri,No,Premium,Bachelor,1/23/11,Employed,M,32646,Urban,Married,119,25,84,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,464.99983,Four-Door Car,Medsize
YD80815,US,NE,Nebraska,No,Basic,Bachelor,01/05/2011,Employed,F,51791,Rural,Married,181,10,46,1,1,Personal Auto,Personal L3,Other,Call Center,422.960234,Luxury Car,Medsize
BE54454,US,KS,Kansas,No,Basic,High School or Below,01/10/2011,Employed,M,70828,Suburban,Married,62,8,18,0,4,Personal Auto,Personal L2,Hail,Branch,297.6,Four-Door Car,Small
JB76199,US,IA,Iowa,No,Basic,College,2/14/11,Employed,F,40903,Suburban,Married,61,12,5,0,1,Corporate Auto,Corporate L3,Hail,Call Center,409.88696,Four-Door Car,Small
PN68458,US,MO,Missouri,No,Basic,High School or Below,1/23/11,Unemployed,F,0,Suburban,Married,106,19,67,1,3,Corporate Auto,Corporate L3,Scratch/Dent,Agent,631.108223,SUV,Medsize
IM55696,US,MO,Missouri,No,Basic,High School or Below,1/16/11,Employed,F,24031,Suburban,Married,66,32,37,0,3,Personal Auto,Personal L2,Other,Call Center,316.8,Four-Door Car,Small
UD99395,US,IA,Iowa,No,Basic,High School or Below,2/22/11,Employed,M,84927,Suburban,Married,112,27,83,0,1,Personal Auto,Personal L2,Hail,Call Center,537.6,SUV,Small
PA90653,US,IA,Iowa,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Married,72,20,11,0,2,Corporate Auto,Corporate L3,Collision,Agent,510.976913,Two-Door Car,Small
WE64939,US,MO,Missouri,No,Basic,College,01/12/2011,Employed,F,23893,Urban,Married,73,19,21,0,1,Personal Auto,Personal L1,Hail,Agent,186.292275,Four-Door Car,Medsize
KC67652,US,NE,Nebraska,No,Extended,Doctor,02/04/2011,Employed,M,71255,Rural,Single,138,28,16,0,4,Personal Auto,Personal L1,Collision,Agent,138.633681,Sports Car,Medsize
FQ33633,US,OK,Oklahoma,No,Basic,College,01/03/2011,Employed,F,37697,Rural,Married,112,35,8,0,1,Personal Auto,Personal L2,Other,Agent,38.403843,SUV,Small
QS23134,US,NE,Nebraska,No,Premium,College,1/22/11,Employed,M,33746,Suburban,Married,106,29,23,0,2,Personal Auto,Personal L2,Hail,Call Center,508.8,Two-Door Car,Medsize
EZ70589,US,KS,Kansas,Yes,Extended,College,1/28/11,Employed,F,70263,Rural,Married,93,30,66,0,5,Personal Auto,Personal L1,Hail,Call Center,7.345946,Two-Door Car,Small
KT91115,US,IA,Iowa,No,Premium,Bachelor,01/12/2011,Employed,M,43367,Suburban,Divorced,118,6,20,0,1,Personal Auto,Personal L1,Hail,Branch,1026.741926,Four-Door Car,Medsize
RS66246,US,MO,Missouri,No,Extended,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,81,26,23,0,1,Personal Auto,Personal L3,Other,Branch,388.8,Two-Door Car,Large
YX72707,US,IA,Iowa,No,Basic,Doctor,1/19/11,Unemployed,F,0,Suburban,Married,66,12,20,1,4,Personal Auto,Personal L3,Hail,Agent,445.19869,Four-Door Car,Small
LJ79533,US,OK,Oklahoma,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Special Auto,Special L2,Hail,Agent,571.2,SUV,Small
JQ95021,US,MO,Missouri,No,Extended,College,2/13/11,Employed,M,67249,Rural,Divorced,86,25,4,0,1,Special Auto,Special L1,Scratch/Dent,Web,33.894695,Four-Door Car,Medsize
ET88948,US,MO,Missouri,No,Basic,Bachelor,02/08/2011,Employed,F,76839,Suburban,Married,68,12,85,0,3,Personal Auto,Personal L2,Collision,Call Center,326.4,Four-Door Car,Medsize
GW43195,US,IA,Iowa,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Personal Auto,Personal L2,Collision,Branch,1027.2,Luxury Car,Small
MQ54182,US,MO,Missouri,No,Premium,Bachelor,02/11/2011,Employed,F,49447,Suburban,Married,119,9,48,2,1,Personal Auto,Personal L2,Collision,Branch,762.007253,Four-Door Car,Medsize
WM39308,US,OK,Oklahoma,No,Basic,High School or Below,01/03/2011,Employed,F,98713,Urban,Married,65,3,91,0,2,Personal Auto,Personal L2,Hail,Call Center,289.894293,Two-Door Car,Medsize
DK20428,US,IA,Iowa,No,Basic,Bachelor,2/19/11,Employed,M,26094,Rural,Married,67,16,84,0,1,Personal Auto,Personal L1,Other,Branch,2.028223,Two-Door Car,Medsize
IZ67803,US,MO,Missouri,No,Basic,Master,1/28/11,Employed,M,26990,Urban,Married,65,9,60,1,2,Personal Auto,Personal L1,Scratch/Dent,Agent,297.864823,Four-Door Car,Medsize
VW65351,US,KS,Kansas,No,Extended,College,1/26/11,Employed,F,46644,Rural,Married,84,34,19,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,150.688024,Four-Door Car,Medsize
SY36127,US,MO,Missouri,No,Basic,Master,2/28/11,Employed,F,33462,Rural,Married,72,12,9,0,1,Personal Auto,Personal L3,Hail,Branch,112.425578,Four-Door Car,Medsize
LA20890,US,IA,Iowa,No,Basic,Bachelor,1/28/11,Employed,F,66880,Suburban,Married,71,7,54,0,1,Personal Auto,Personal L3,Other,Branch,340.8,Four-Door Car,Medsize
EP48362,US,NE,Nebraska,No,Basic,Bachelor,1/27/11,Employed,M,88680,Urban,Married,66,5,66,0,2,Personal Auto,Personal L1,Hail,Web,201.762191,Four-Door Car,Medsize
BI46495,US,IA,Iowa,No,Extended,High School or Below,02/06/2011,Unemployed,M,0,Suburban,Single,79,4,78,0,4,Corporate Auto,Corporate L2,Collision,Branch,568.8,Two-Door Car,Medsize
ON91363,US,KS,Kansas,No,Extended,College,01/03/2011,Employed,M,75132,Suburban,Married,93,7,33,2,1,Personal Auto,Personal L2,Other,Call Center,446.4,Four-Door Car,Medsize
TG95261,US,MO,Missouri,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Collision,Branch,650.52179,Sports Car,Medsize
EE59791,US,MO,Missouri,No,Basic,High School or Below,02/07/2011,Employed,F,56617,Suburban,Married,74,18,24,0,3,Personal Auto,Personal L2,Other,Call Center,355.2,Four-Door Car,Small
IV84135,US,MO,Missouri,No,Extended,College,2/27/11,Employed,F,75638,Rural,Divorced,83,6,52,4,2,Personal Auto,Personal L3,Other,Agent,108.69654,Four-Door Car,Medsize
TE11374,US,MO,Missouri,No,Basic,Bachelor,2/27/11,Disabled,F,24982,Suburban,Married,109,20,52,4,7,Personal Auto,Personal L1,Collision,Web,523.2,SUV,Medsize
GH12466,US,KS,Kansas,No,Extended,High School or Below,1/28/11,Employed,F,40348,Rural,Married,83,6,56,0,1,Personal Auto,Personal L3,Hail,Agent,26.314753,Four-Door Car,Medsize
PC43437,US,NE,Nebraska,No,Basic,College,1/20/11,Employed,F,24083,Suburban,Divorced,63,22,2,1,2,Personal Auto,Personal L3,Collision,Agent,340.453606,Four-Door Car,Small
PW98890,US,IA,Iowa,No,Basic,Bachelor,1/19/11,Employed,F,81538,Urban,Divorced,66,3,46,0,1,Personal Auto,Personal L1,Other,Call Center,272.844816,Four-Door Car,Small
BQ94892,US,IA,Iowa,Yes,Extended,College,01/05/2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Personal Auto,Personal L2,Hail,Call Center,207.75186,Four-Door Car,Medsize
LA33814,US,IA,Iowa,No,Premium,High School or Below,01/05/2011,Employed,M,66245,Rural,Married,145,22,58,0,2,Personal Auto,Personal L3,Hail,Agent,181.501424,SUV,Medsize
WM87004,US,IA,Iowa,No,Basic,Bachelor,01/06/2011,Unemployed,M,0,Suburban,Divorced,102,22,20,0,2,Personal Auto,Personal L3,Collision,Branch,734.4,SUV,Small
OL28902,US,MO,Missouri,No,Premium,College,01/04/2011,Disabled,M,26303,Suburban,Divorced,165,16,47,0,1,Personal Auto,Personal L3,Other,Agent,956.589903,SUV,Small
VW88885,US,MO,Missouri,No,Basic,Bachelor,1/14/11,Employed,F,58620,Suburban,Married,71,11,51,0,2,Corporate Auto,Corporate L2,Scratch/Dent,Call Center,340.8,Four-Door Car,Medsize
OQ51004,US,MO,Missouri,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal Auto,Personal L2,Collision,Branch,535.080276,Sports Car,Large
GJ88864,US,OK,Oklahoma,No,Extended,College,1/30/11,Employed,F,30944,Urban,Divorced,92,15,46,0,1,Personal Auto,Personal L3,Collision,Web,348.216284,Four-Door Car,Small
AF69537,US,NE,Nebraska,No,Premium,College,01/06/2011,Employed,M,59630,Suburban,Married,185,9,67,0,1,Personal Auto,Personal L3,Collision,Agent,888,SUV,Medsize
TX11163,US,OK,Oklahoma,No,Basic,Bachelor,1/21/11,Employed,F,53957,Rural,Married,184,19,80,0,1,Corporate Auto,Corporate L3,Collision,Branch,61.554272,Luxury SUV,Medsize
FG43850,US,IA,Iowa,No,Extended,High School or Below,1/14/11,Employed,M,44385,Suburban,Single,97,6,31,0,7,Corporate Auto,Corporate L3,Other,Call Center,465.6,Four-Door Car,Small
WY37677,US,IA,Iowa,No,Basic,High School or Below,02/10/2011,Unemployed,M,0,Suburban,Married,119,1,58,0,7,Personal Auto,Personal L3,Hail,Agent,856.8,Sports Car,Medsize
WY80801,US,MO,Missouri,No,Premium,High School or Below,01/05/2011,Employed,F,25561,Suburban,Married,163,3,25,0,2,Corporate Auto,Corporate L1,Hail,Agent,983.374985,SUV,Medsize
GZ90429,US,MO,Missouri,No,Premium,High School or Below,1/17/11,Employed,M,85956,Urban,Married,145,0,85,0,1,Corporate Auto,Corporate L2,Collision,Call Center,510.381882,SUV,Small
SX89429,US,NE,Nebraska,No,Basic,High School or Below,01/12/2011,Unemployed,F,0,Suburban,Married,61,26,79,1,1,Personal Auto,Personal L3,Collision,Agent,311.404068,Four-Door Car,Small
FW35631,US,IA,Iowa,No,Extended,Bachelor,01/02/2011,Employed,M,37406,Suburban,Married,122,23,38,1,1,Corporate Auto,Corporate L3,Scratch/Dent,Call Center,1134.960471,SUV,Small
HM20848,US,MO,Missouri,No,Basic,High School or Below,02/06/2011,Employed,F,39053,Suburban,Married,114,5,66,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,547.2,Sports Car,Medsize
FO49408,US,IA,Iowa,No,Extended,High School or Below,2/15/11,Employed,M,24475,Suburban,Single,84,11,55,3,1,Personal Auto,Personal L3,Hail,Call Center,604.8,Four-Door Car,Medsize
LL95376,US,KS,Kansas,Yes,Basic,Bachelor,01/03/2011,Employed,M,92296,Suburban,Married,69,4,65,0,1,Personal Auto,Personal L3,Hail,Agent,331.2,Two-Door Car,Medsize
UK49045,US,IA,Iowa,No,Extended,High School or Below,02/01/2011,Employed,M,29484,Suburban,Married,93,19,51,0,2,Personal Auto,Personal L2,Hail,Branch,446.4,Two-Door Car,Medsize
JA24437,US,MO,Missouri,No,Premium,College,2/25/11,Unemployed,M,0,Suburban,Single,114,19,50,0,3,Personal Auto,Personal L3,Collision,Branch,820.8,Four-Door Car,Medsize
TU77462,US,IA,Iowa,No,Extended,College,01/03/2011,Employed,M,48088,Rural,Married,94,25,73,0,4,Personal Auto,Personal L2,Collision,Web,134.828318,Two-Door Car,Medsize
DA26490,US,MO,Missouri,No,Basic,Bachelor,2/13/11,Employed,M,21366,Suburban,Married,63,20,47,0,3,Personal Auto,Personal L2,Other,Branch,302.4,Two-Door Car,Small
JC37131,US,NE,Nebraska,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,17101,Suburban,Single,113,1,88,0,2,Special Auto,Special L3,Collision,Call Center,542.4,SUV,Medsize
YZ77792,US,KS,Kansas,No,Basic,High School or Below,1/13/11,Unemployed,F,0,Suburban,Single,64,3,59,0,4,Personal Auto,Personal L3,Collision,Agent,460.8,Four-Door Car,Small
AH53588,US,MO,Missouri,Yes,Basic,College,01/01/2011,Retired,M,26802,Suburban,Married,66,7,43,1,5,Personal Auto,Personal L2,Hail,Agent,316.8,Two-Door Car,Medsize
QV89018,US,NE,Nebraska,No,Basic,High School or Below,01/03/2011,Employed,M,89025,Urban,Married,64,32,10,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,179.251604,Four-Door Car,Large
SY95534,US,MO,Missouri,No,Basic,Bachelor,1/21/11,Unemployed,M,0,Suburban,Married,104,23,76,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,748.8,SUV,Medsize
YT37186,US,MO,Missouri,No,Extended,Bachelor,1/19/11,Employed,F,52228,Suburban,Married,220,29,72,1,8,Personal Auto,Personal L3,Scratch/Dent,Agent,1056,Luxury SUV,Medsize
DY81347,US,MO,Missouri,No,Extended,High School or Below,02/02/2011,Unemployed,F,0,Suburban,Married,126,13,91,0,1,Personal Auto,Personal L3,Hail,Web,694.357961,SUV,Medsize
VH45074,US,MO,Missouri,No,Basic,College,1/31/11,Unemployed,M,0,Suburban,Divorced,63,11,30,0,1,Personal Auto,Personal L3,Hail,Web,344.288189,Four-Door Car,Large
